date,taxi_trips,fhv_trips,log_taxi,log_fhv,d1_taxi,d1_fhv,d7_taxi,d7_fhv,final_taxi,final_fhv
2020-07-05,14450,22126,9.578449693540579,10.004508666594857,-0.0017976911430537257,-0.15598265474358364,-0.1244198816286044,-0.21506058017622465,0.12262219048555068,0.05907792543264101
2020-07-06,24504,38469,10.10659164851261,10.557608001127225,0.5281419549720319,0.5530993345323676,0.49117455396011955,0.4548476828573822,0.036967401011912315,0.0982516516749854
2020-07-07,26050,38179,10.167773047181512,10.550040905213313,0.06118139866890182,-0.007567095913911359,0.012679916292377413,-0.03151679985519351,0.04850148237652441,0.023949703941282152
2020-07-08,27038,39909,10.20499856292435,10.594357141352015,0.037225515742838056,0.044316236138701726,0.014442678636349626,-0.01599831294764087,0.02278283710648843,0.060314549086342595
2020-07-09,28953,40119,10.273429104575246,10.599605316540906,0.0684305416508959,0.005248175188890869,0.06938717832806063,0.02418943373022664,-9.566366771647239e-4,-0.01894125854133577
2020-07-10,24098,40625,10.089884128483222,10.612138919632038,-0.18354497609202447,0.01253360309113205,-0.29463872855999007,-0.1696542167022983,0.1110937524679656,0.18218781979343035
2020-07-11,18585,29209,9.830110082731352,10.282232159944682,-0.25977404575187,-0.32990675968735594,-0.3419147081173044,-0.26861194043631365,0.08214066236543438,-0.0612948192510423
2020-07-12,17086,23989,9.746014693711563,10.085350670929921,-0.08409538901978841,-0.19688148901476055,-0.0017976911430537257,-0.15598265474358364,-0.08229769787673469,-0.04089883427117691
2020-07-13,25869,40040,10.160800619620435,10.597634233429156,0.41478592590887153,0.5122835624992348,0.5281419549720319,0.5530993345323676,-0.11335602906316034,-0.0408157720331328
2020-07-14,28472,39245,10.256676427190028,10.577579326560913,0.09587580756959291,-0.02005490686824274,0.06118139866890182,-0.007567095913911359,0.03469440890069109,-0.01248781095433138
2020-07-15,29304,40208,10.28547930445865,10.601821259783373,0.02880287726862285,0.024241933222459267,0.037225515742838056,0.044316236138701726,-0.008422638474215205,-0.02007430291624246
2020-07-16,29279,39134,10.284625814486557,10.574746933338044,-8.534899720942235e-4,-0.027074326445328367,0.0684305416508959,0.005248175188890869,-0.06928403162299013,-0.032322501634219236
2020-07-17,27890,39869,10.236023480621535,10.59335435854593,-0.04860233386502166,0.018607425207886052,-0.18354497609202447,0.01253360309113205,0.1349426422270028,0.006073822116754002
2020-07-18,21800,30972,9.98966524877718,10.340838849506614,-0.24635823184435424,-0.2525155090393163,-0.25977404575187,-0.32990675968735594,0.013415813907515783,0.07739125064803964
2020-07-19,17011,23573,9.741615472609583,10.067857268271947,-0.2480497761675977,-0.2729815812346672,-0.08409538901978841,-0.19688148901476055,-0.1639543871478093,-0.07610009221990666
2020-07-20,27104,40373,10.207436597451782,10.605916523694313,0.46582112484219884,0.5380592554223664,0.41478592590887153,0.5122835624992348,0.05103519893332731,0.025775692923131643
2020-07-21,29470,39228,10.29112807573174,10.57714605651221,0.08369147827995782,-0.02877046718210252,0.09587580756959291,-0.02005490686824274,-0.012184329289635087,-0.008715560313859783
2020-07-22,31478,41248,10.357044168111546,10.627357905738913,0.06591609237980656,0.0502118492267023,0.02880287726862285,0.024241933222459267,0.037113215111183706,0.025969916004243032
2020-07-23,30117,40407,10.312845075359636,10.606758316266925,-0.04419909275191003,-0.020599589471988367,-8.534899720942235e-4,-0.027074326445328367,-0.043345602779815806,0.006474736973340001
2020-07-24,29194,40838,10.281718487690524,10.61736829948298,-0.031126587669112027,0.010609983216054886,-0.04860233386502166,0.018607425207886052,0.017475746195909636,-0.007997441991831167
2020-07-25,24142,31744,10.091708341261072,10.3654590100846,-0.19001014642945258,-0.2519092893983803,-0.24635823184435424,-0.2525155090393163,0.05634808541490166,6.062196409359899e-4
2020-07-26,17541,23799,9.77229627684378,10.077398841970112,-0.31941206441729086,-0.2880601681144874,-0.2480497761675977,-0.2729815812346672,-0.07136228824969315,-0.015078586879820222
2020-07-27,28731,41639,10.265731958189729,10.636792507070695,0.4934356813459484,0.5593936651005826,0.46582112484219884,0.5380592554223664,0.027614556503749554,0.021334409678216204
2020-07-28,31953,40725,10.372021352111275,10.614597433470246,0.10628939392154635,-0.022195073600448367,0.08369147827995782,-0.02877046718210252,0.02259791564158853,0.006575393581654154
2020-07-29,34146,41789,10.438400727831178,10.640388425985996,0.06637937571990271,0.025790992515750233,0.06591609237980656,0.0502118492267023,4.6328334009615446e-4,-0.024420856710952066
2020-07-30,33873,39946,10.430373515848633,10.595283821025117,-0.008027211982545523,-0.04510460496087987,-0.04419909275191003,-0.020599589471988367,0.036171880769364506,-0.0245050154888915
2020-07-31,34555,41024,10.450307536525495,10.621912540280341,0.01993402067686212,0.02662871925522481,-0.031126587669112027,0.010609983216054886,0.051060608345974146,0.016018736039169923
2020-08-01,27646,34105,10.227236331024303,10.43719928008882,-0.22307120550119208,-0.184713260191522,-0.19001014642945258,-0.2519092893983803,-0.03306105907173951,0.0671960292068583
2020-08-02,19455,26400,9.875859385418654,10.181119289134408,-0.351376945605649,-0.2560799909544116,-0.31941206441729086,-0.2880601681144874,-0.03196488118835816,0.03198017716007584
2020-08-03,32429,42689,10.386808363179929,10.661696554788023,0.5109489777612755,0.4805772656536149,0.4934356813459484,0.5593936651005826,0.017513296415327062,-0.07881639944696772
2020-08-04,26186,36721,10.172980195787698,10.51110407747908,-0.2138281673922311,-0.1505924773089422,0.10628939392154635,-0.022195073600448367,-0.32011756131377744,-0.12839740370849384
2020-08-05,35980,41349,10.490718507504525,10.629803516362548,0.31773831171682687,0.11869943888346768,0.06637937571990271,0.025790992515750233,0.25135893599692416,0.09290844636771745
2020-08-06,36492,41394,10.504848337465365,10.630891221774164,0.014129829960840112,0.0010877054116154028,-0.008027211982545523,-0.04510460496087987,0.022157041943385636,0.04619231037249527
2020-08-07,35530,41564,10.478132689015073,10.634989686972537,-0.02671564845029195,0.004098465198373091,0.01993402067686212,0.02662871925522481,-0.04664966912715407,-0.022530254056851717
